receipt_id;order_id;line_no;received_at_utc;qty_received;quality_status;warehouse_code
R914729;PO504787;2;2024-09-03T18:54:00Z;50.64;accepted;WH-04
R914730;PO504788;1;2024-09-05T07:54:00Z;94.21;accepted;WH-03
R914731;PO504788;1;2024-08-22T12:12:00Z;66.0;accepted;WH-03
R914732;PO504788;2;2024-08-22T21:40:00Z;45.31;partially_rejected;WH-03
R914733;PO504788;2;2024-08-20T21:37:00Z;79.47;accepted;WH-04
R914734;PO504789;1;2024-08-28T08:56:00Z;188.3;accepted;WH-04
R914735;PO504789;2;2024-08-26T16:00:00Z;82.44;accepted;WH-04
R914736;PO504789;2;2024-08-26T21:44:00Z;91.69;accepted;WH-04
R914737;PO504789;3;2024-08-20T11:25:00Z;186.25;accepted;WH-04
R914738;PO504789;4;2024-08-29T01:37:00Z;176.76;accepted;WH-05
R914739;PO504790;1;2024-09-11T19:18:00Z;27.02;accepted;WH-05
R914740;PO504790;1;2024-09-05T01:35:00Z;23.83;accepted;WH-04
R914741;PO504790;2;2024-09-20T04:48:00Z;53.28;accepted;WH-02
R914742;PO504790;3;2024-08-25T10:17:00Z;150.87;accepted;WH-01
R914743;PO504790;4;2024-09-18T04:44:00Z;82.44;accepted;WH-03
R914744;PO504793;1;2024-09-24T15:41:00Z;43.14;accepted;WH-03
R914745;PO504793;1;2024-10-12T23:25:00Z;47.22;accepted;WH-04
R914746;PO504793;2;2024-09-04T07:45:00Z;26.38;rejected;WH-01
R914747;PO504793;3;2024-09-24T09:53:00Z;5.72;accepted;WH-02
R914748;PO504793;3;2024-09-23T10:50:00Z;9.7;accepted;WH-03
R914749;PO504793;4;2024-09-19T14:36:00Z;26.26;accepted;WH-05
R914750;PO504793;4;2024-09-18T07:09:00Z;16.21;accepted;WH-04
R914751;PO504794;1;2024-09-22T16:22:00Z;189.04;accepted;WH-05
R914752;PO504794;2;2024-09-14T19:57:00Z;180.65;accepted;WH-05
R914753;PO504795;1;2024-08-31T01:24:00Z;26.0;accepted;WH-05
R914754;PO504795;2;2024-08-22T00:38:00Z;197.38;accepted;WH-03
R914755;PO504795;3;2024-09-10T11:07:00Z;125.81;accepted;WH-04
R914756;PO504796;1;2024-08-31T02:22:00Z;98.28;accepted;WH-04
R914757;PO504796;2;2024-09-18T22:54:00Z;123.22;accepted;WH-03
R914758;PO504796;2;2024-09-18T01:21:00Z;53.03;accepted;WH-04
R914759;PO504796;3;2024-09-17T23:01:00Z;21.68;partially_rejected;WH-03
R914760;PO504797;1;2024-08-31T19:49:00Z;147.88;accepted;WH-04
R914761;PO504797;2;2024-08-30T22:05:00Z;53.94;accepted;WH-02
R914762;PO504797;2;2024-08-25T19:08:00Z;112.86;accepted;WH-03
R914763;PO504798;1;2024-09-19T17:17:00Z;162.22;partially_rejected;WH-02
R914764;PO504798;2;2024-09-12T09:16:00Z;99.82;accepted;WH-05
R914765;PO504798;2;2024-08-30T20:44:00Z;90.91;accepted;WH-02
R914766;PO504799;1;2024-08-26T07:09:00Z;76.16;accepted;WH-04
R914767;PO504799;2;2024-09-06T20:01:00Z;30.78;accepted;WH-04
R914768;PO504799;3;2024-08-24T16:44:00Z;119.88;accepted;WH-01
R914769;PO504800;1;2024-09-29T09:05:00Z;172.89;accepted;WH-01
R914770;PO504800;2;2024-09-18T23:16:00Z;25.24;accepted;WH-01
R914771;PO504800;2;2024-09-19T18:31:00Z;5.3;accepted;WH-05
R914772;PO504800;2;2024-09-19T13:50:00Z;11.56;accepted;WH-04
R914773;PO504800;3;2024-09-10T13:43:00Z;67.7;rejected;WH-05
R914774;PO504800;4;2024-09-21T15:42:00Z;42.89;accepted;WH-05
R914775;PO504800;5;2024-09-07T07:17:00Z;94.21;partially_rejected;WH-01
R914776;PO504800;5;2024-09-08T01:33:00Z;62.39;partially_rejected;WH-02
R914777;PO504801;1;2024-09-01T16:22:00Z;89.19;accepted;WH-01
R914778;PO504801;1;2024-09-12T16:42:00Z;79.64;accepted;WH-05
R914779;PO504801;2;2024-09-24T00:11:00Z;53.75;accepted;WH-04
R914780;PO504802;1;2024-09-19T00:37:00Z;29.0;accepted;WH-01
R914781;PO504802;1;2024-09-23T01:36:00Z;40.44;accepted;WH-01
R914782;PO504802;3;2024-08-31T18:01:00Z;65.39;accepted;WH-04
R914783;PO504802;4;2024-09-22T18:57:00Z;13.31;accepted;WH-03
R914784;PO504803;1;2024-08-16T02:33:00Z;24.94;accepted;WH-05
R914785;PO504803;1;2024-08-26T10:18:00Z;12.0;accepted;WH-01
R914786;PO504803;2;2024-09-20T14:52:00Z;29.62;accepted;WH-04
R914787;PO504803;3;2024-10-05T10:50:00Z;131.81;accepted;WH-02
R914788;PO504803;5;2024-09-25T07:48:00Z;116.53;accepted;WH-05
R914789;PO504804;1;2024-09-07T15:24:00Z;54.71;accepted;WH-03
R914790;PO504804;1;2024-10-02T03:24:00Z;119.56;accepted;WH-05
R914791;PO504804;2;2024-08-24T14:56:00Z;117.24;accepted;WH-03
R914792;PO504804;2;2024-09-11T14:29:00Z;58.51;accepted;WH-04
R914793;PO504804;3;2024-09-16T01:21:00Z;37.35;accepted;WH-05
R914794;PO504804;3;2024-09-12T15:17:00Z;7.46;accepted;WH-02
R914795;PO504804;3;2024-09-10T15:20:00Z;16.69;accepted;WH-04
R914796;PO504804;4;2024-08-25T16:46:00Z;39.08;accepted;WH-01
R914797;PO504805;1;2024-09-25T05:08:00Z;116.75;accepted;WH-04
R914798;PO504805;2;2024-09-10T04:16:00Z;34.67;accepted;WH-03
R914799;PO504805;3;2024-09-18T18:48:00Z;89.35;accepted;WH-04
R914800;PO504805;3;2024-08-26T11:49:00Z;71.41;accepted;WH-01
R914801;PO504805;4;2024-09-01T19:55:00Z;157.3;accepted;WH-01
R914802;PO504807;1;2024-10-11T14:55:00Z;162.58;accepted;WH-03
R914803;PO504807;2;2024-08-25T04:16:00Z;23.86;accepted;WH-01
R914804;PO504807;2;2024-08-27T11:05:00Z;38.5;accepted;WH-02
R914805;PO504807;3;2024-08-29T08:09:00Z;58.91;accepted;WH-03
R914806;PO504807;4;2024-08-19T07:20:00Z;177.75;partially_rejected;WH-01
R914807;PO504808;1;2024-10-14T17:32:00Z;188.52;accepted;WH-01
R914808;PO504809;1;2024-10-04T20:57:00Z;135.25;accepted;WH-05
R914809;PO504809;2;2024-09-07T11:25:00Z;17.94;accepted;WH-04
R914810;PO504809;3;2024-09-08T20:04:00Z;166.31;accepted;WH-01
R914811;PO504809;4;2024-09-27T07:17:00Z;19.27;rejected;WH-01
R914812;PO504809;4;2024-09-27T06:27:00Z;8.77;accepted;WH-04
R914813;PO504809;5;2024-09-06T12:25:00Z;117.1;accepted;WH-02
R914814;PO504809;5;2024-09-07T06:29:00Z;80.02;accepted;WH-02
R914815;PO504810;1;2024-08-27T20:22:00Z;130.72;accepted;WH-05
R914816;PO504810;2;2024-09-13T01:15:00Z;3.2;accepted;WH-02
R914817;PO504810;3;2024-09-18T22:17:00Z;3.86;accepted;WH-03
R914818;PO504810;3;2024-09-23T12:39:00Z;4.05;accepted;WH-03
R914819;PO504810;3;2024-09-24T20:25:00Z;4.28;accepted;WH-02
R914820;PO504810;4;2024-09-10T01:29:00Z;15.84;accepted;WH-04
R914821;PO504810;4;2024-09-09T09:58:00Z;8.95;accepted;WH-04
R914822;PO504811;1;2024-10-09T19:41:00Z;68.98;accepted;WH-04
R914823;PO504811;1;2024-10-05T15:21:00Z;27.27;partially_rejected;WH-03
R914824;PO504811;1;2024-10-07T14:30:00Z;57.25;accepted;WH-05
R914825;PO504811;3;2024-08-25T10:41:00Z;134.71;accepted;WH-05
R914826;PO504812;1;2024-09-07T07:37:00Z;81.85;partially_rejected;WH-04
R914827;PO504812;1;2024-09-14T04:50:00Z;56.93;accepted;WH-02
R914828;PO504812;2;2024-08-21T21:04:00Z;93.63;accepted;WH-05
R914829;PO504812;3;2024-10-01T22:21:00Z;75.78;accepted;WH-02
R914830;PO504812;3;2024-09-22T23:35:00Z;92.53;accepted;WH-02
R914831;PO504812;4;2024-08-29T11:54:00Z;54.81;accepted;WH-01
R914832;PO504813;1;2024-10-08T21:33:00Z;107.03;accepted;WH-01
R914833;PO504813;1;2024-09-27T08:57:00Z;60.7;accepted;WH-01
R914834;PO504813;2;2024-09-13T06:44:00Z;9.68;accepted;WH-02
R914835;PO504813;2;2024-09-15T08:25:00Z;9.82;accepted;WH-01
R914836;PO504813;2;2024-09-19T03:59:00Z;8.05;accepted;WH-03
R914837;PO504813;3;2024-09-18T22:14:00Z;11.78;accepted;WH-01
R914838;PO504815;2;2024-09-11T02:29:00Z;163.33;accepted;WH-01
R914839;PO504815;3;2024-08-25T18:31:00Z;3.98;accepted;WH-01
R914840;PO504815;4;2024-08-26T03:03:00Z;11.0;accepted;WH-05
R914841;PO504816;1;2024-09-20T15:03:00Z;44.45;accepted;WH-01
R914842;PO504816;2;2024-09-03T00:04:00Z;170.79;accepted;WH-02
R914843;PO504816;3;2024-09-21T17:54:00Z;181.84;accepted;WH-03
R914844;PO504817;1;2024-09-12T13:51:00Z;19.63;accepted;WH-01
R914845;PO504817;2;2024-09-10T21:37:00Z;85.5;accepted;WH-03
R914846;PO504818;1;2024-09-15T20:26:00Z;104.71;accepted;WH-03
R914847;PO504818;2;2024-08-26T10:52:00Z;186.56;accepted;WH-05
R914848;PO504819;1;2024-09-23T13:47:00Z;32.2;accepted;WH-02
R914849;PO504819;1;2024-09-12T04:51:00Z;25.38;accepted;WH-02
R914850;PO504819;1;2024-09-13T18:43:00Z;45.45;accepted;WH-02
R914851;PO504819;2;2024-09-27T22:45:00Z;14.49;accepted;WH-01
R914852;PO504819;3;2024-09-14T13:18:00Z;84.54;accepted;WH-01
R914853;PO504819;3;2024-09-07T14:14:00Z;38.24;accepted;WH-04
R914854;PO504819;3;2024-09-11T06:24:00Z;22.51;accepted;WH-03
R914855;PO504819;4;2024-09-19T10:42:00Z;65.84;accepted;WH-04
R914856;PO504822;1;2024-08-24T06:20:00Z;81.51;accepted;WH-05
R914857;PO504822;2;2024-09-23T19:09:00Z;43.33;accepted;WH-05
R914858;PO504822;3;2024-09-30T06:30:00Z;114.43;accepted;WH-05
R914859;PO504822;4;2024-09-04T04:47:00Z;181.33;accepted;WH-02
R914860;PO504823;1;2024-09-19T18:14:00Z;67.01;accepted;WH-02
R914861;PO504823;2;2024-08-18T14:58:00Z;21.17;accepted;WH-05
R914862;PO504824;1;2024-09-10T23:37:00Z;19.55;accepted;WH-01
R914863;PO504824;2;2024-08-23T01:22:00Z;82.57;accepted;WH-05
R914864;PO504824;3;2024-09-22T11:38:00Z;37.93;partially_rejected;WH-02
R914865;PO504824;4;2024-08-28T09:41:00Z;59.89;accepted;WH-05
R914866;PO504824;4;2024-08-23T13:08:00Z;66.32;accepted;WH-04
R914867;PO504825;1;2024-08-21T17:33:00Z;187.23;accepted;WH-04
R914868;PO504825;2;2024-09-06T06:27:00Z;36.47;accepted;WH-05
R914869;PO504825;2;2024-09-17T02:46:00Z;76.55;accepted;WH-01
R914870;PO504825;3;2024-10-02T00:39:00Z;161.69;accepted;WH-01
R914871;PO504825;4;2024-08-31T08:06:00Z;29.77;accepted;WH-03
R914872;PO504826;1;2024-09-13T09:59:00Z;179.64;accepted;WH-02
R914873;PO504826;2;2024-09-18T10:58:00Z;88.77;accepted;WH-05
R914874;PO504826;3;2024-09-28T01:22:00Z;88.32;accepted;WH-02
R914875;PO504827;2;2024-09-24T04:30:00Z;183.18;accepted;WH-01
R914876;PO504827;3;2024-10-09T10:42:00Z;83.39;accepted;WH-05
R914877;PO504827;4;2024-09-11T16:27:00Z;48.0;accepted;WH-05
R914878;PO504828;1;2024-08-20T10:07:00Z;195.93;accepted;WH-03
R914879;PO504828;2;2024-09-12T09:16:00Z;16.77;partially_rejected;WH-02
R914880;PO504828;3;2024-08-19T23:12:00Z;153.19;accepted;WH-04
R914881;PO504829;1;2024-09-03T09:40:00Z;177.54;accepted;WH-05
R914882;PO504829;3;2024-08-30T19:17:00Z;171.81;accepted;WH-03
R914883;PO504829;4;2024-08-27T02:25:00Z;86.89;accepted;WH-03
R914884;PO504829;4;2024-08-20T05:01:00Z;37.46;accepted;WH-03
R914885;PO504830;1;2024-10-10T20:35:00Z;157.44;accepted;WH-01
R914886;PO504830;2;2024-08-28T16:04:00Z;85.91;accepted;WH-02
R914887;PO504830;3;2024-09-27T15:22:00Z;28.74;accepted;WH-05
R914888;PO504830;3;2024-09-26T09:53:00Z;26.22;accepted;WH-03
R914889;PO504830;4;2024-09-25T11:02:00Z;179.16;accepted;WH-05
R914890;PO504830;5;2024-10-03T23:09:00Z;176.86;accepted;WH-04
R914891;PO504832;1;2024-08-18T20:41:00Z;177.4;accepted;WH-03
R914892;PO504832;2;2024-09-18T22:29:00Z;89.98;accepted;WH-05
R914893;PO504833;1;2024-09-13T05:00:00Z;15.97;accepted;WH-05
R914894;PO504833;2;2024-08-21T21:02:00Z;151.14;accepted;WH-03
R914895;PO504833;3;2024-09-29T22:21:00Z;115.18;accepted;WH-05
R914896;PO504835;3;2024-08-22T21:42:00Z;37.53;accepted;WH-03
R914897;PO504835;4;2024-08-30T22:09:00Z;0.6;accepted;WH-04
R914898;PO504835;4;2024-09-17T09:50:00Z;0.16;accepted;WH-02
R914899;PO504835;4;2024-08-22T02:39:00Z;0.35;accepted;WH-04
R914900;PO504836;1;2024-09-20T09:39:00Z;92.94;accepted;WH-01
R914901;PO504836;2;2024-08-18T11:04:00Z;65.26;accepted;WH-03
R914902;PO504836;3;2024-10-04T05:11:00Z;70.99;accepted;WH-04
R914903;PO504838;1;2024-08-23T07:16:00Z;102.4;partially_rejected;WH-05
R914904;PO504838;1;2024-08-21T11:11:00Z;56.16;accepted;WH-01
R914905;PO504838;2;2024-09-04T20:10:00Z;177.42;partially_rejected;WH-02
R914906;PO504838;3;2024-09-04T04:12:00Z;65.22;accepted;WH-04
R914907;PO504838;3;2024-09-07T13:19:00Z;86.97;rejected;WH-02
R914908;PO504838;4;2024-09-02T06:21:00Z;108.64;accepted;WH-03
R914909;PO504838;4;2024-08-28T18:18:00Z;34.42;accepted;WH-02
R914910;PO504838;4;2024-09-23T01:59:00Z;41.25;partially_rejected;WH-03
R914911;PO504838;5;2024-08-21T02:53:00Z;8.79;partially_rejected;WH-02
R914912;PO504838;5;2024-08-25T18:31:00Z;19.3;accepted;WH-03
R914913;PO504839;1;2024-08-23T18:35:00Z;98.8;accepted;WH-01
R914914;PO504839;2;2024-09-22T01:15:00Z;78.12;accepted;WH-04
R914915;PO504839;2;2024-09-18T11:09:00Z;62.9;accepted;WH-03
R914916;PO504840;1;2024-09-21T09:00:00Z;190.03;accepted;WH-02
R914917;PO504840;2;2024-08-22T00:01:00Z;34.56;partially_rejected;WH-01
R914918;PO504840;3;2024-09-20T11:56:00Z;2.03;accepted;WH-02
R914919;PO504841;1;2024-08-26T04:32:00Z;158.63;accepted;WH-04
R914920;PO504841;2;2024-08-30T19:58:00Z;72.99;accepted;WH-02
R914921;PO504841;2;2024-08-31T22:53:00Z;58.05;accepted;WH-05
R914922;PO504841;2;2024-09-15T22:15:00Z;47.41;accepted;WH-05
R914923;PO504841;3;2024-09-15T22:47:00Z;99.45;accepted;WH-04
R914924;PO504842;1;2024-09-15T15:01:00Z;104.21;accepted;WH-03
R914925;PO504842;2;2024-09-02T07:24:00Z;47.94;accepted;WH-05
R914926;PO504843;2;2024-08-23T13:56:00Z;32.07;rejected;WH-02
R914927;PO504843;2;2024-09-04T07:00:00Z;55.55;accepted;WH-03
R914928;PO504843;3;2024-09-15T16:47:00Z;36.33;accepted;WH-02
R914929;PO504843;3;2024-08-22T19:28:00Z;79.42;accepted;WH-05
R914930;PO504844;1;2024-08-22T18:23:00Z;41.35;accepted;WH-02
R914931;PO504844;1;2024-08-18T19:58:00Z;53.42;accepted;WH-02
R914932;PO504844;2;2024-09-18T07:00:00Z;183.05;accepted;WH-05
R914933;PO504844;3;2024-08-17T07:07:00Z;44.5;accepted;WH-02
R914934;PO504844;3;2024-08-23T19:50:00Z;12.91;accepted;WH-02
R914935;PO504844;3;2024-08-20T01:57:00Z;15.06;accepted;WH-02
R914936;PO504844;4;2024-09-18T01:05:00Z;89.33;accepted;WH-01
R914937;PO504846;1;2024-09-20T09:45:00Z;117.41;accepted;WH-04
R914938;PO504846;2;2024-09-29T00:02:00Z;185.87;accepted;WH-01
R914939;PO504846;3;2024-09-05T12:39:00Z;40.01;accepted;WH-02
R914940;PO504846;4;2024-08-27T18:07:00Z;190.91;accepted;WH-01
R914941;PO504847;1;2024-10-10T08:35:00Z;31.23;accepted;WH-03
R914942;PO504847;1;2024-09-25T11:54:00Z;42.61;accepted;WH-02
R914943;PO504847;2;2024-09-13T01:00:00Z;111.78;accepted;WH-01
R914944;PO504847;2;2024-09-19T06:18:00Z;32.2;accepted;WH-02
R914945;PO504847;2;2024-09-14T02:06:00Z;38.07;partially_rejected;WH-01
R914946;PO504847;3;2024-09-29T19:24:00Z;89.43;accepted;WH-02
R914947;PO504848;1;2024-09-11T06:32:00Z;169.5;accepted;WH-04
R914948;PO504848;2;2024-08-28T04:26:00Z;70.15;accepted;WH-03
R914949;PO504848;2;2024-08-26T00:30:00Z;12.32;accepted;WH-05
R914950;PO504848;2;2024-08-21T05:47:00Z;22.37;accepted;WH-01
R914951;PO504849;1;2024-09-25T09:40:00Z;187.6;accepted;WH-02
R914952;PO504849;2;2024-10-14T01:48:00Z;176.54;accepted;WH-05
R914953;PO504849;3;2024-09-19T12:51:00Z;197.94;accepted;WH-04
R914954;PO504850;2;2024-09-18T01:52:00Z;118.29;accepted;WH-05
R914955;PO504850;2;2024-08-31T05:57:00Z;53.69;accepted;WH-02
R914956;PO504850;3;2024-09-20T13:56:00Z;111.55;accepted;WH-03
R914957;PO504850;4;2024-09-13T04:00:00Z;116.91;accepted;WH-04
R914958;PO504851;2;2024-09-02T13:19:00Z;89.35;accepted;WH-05
R914959;PO504851;3;2024-09-05T13:46:00Z;106.96;partially_rejected;WH-05
R914960;PO504851;3;2024-09-11T09:01:00Z;86.69;accepted;WH-01
R914961;PO504851;4;2024-09-20T02:06:00Z;178.52;accepted;WH-05
R914962;PO504851;5;2024-09-17T19:59:00Z;71.04;accepted;WH-01
R914963;PO504852;1;2024-08-17T15:33:00Z;66.94;accepted;WH-05
R914964;PO504852;1;2024-09-06T21:42:00Z;56.6;partially_rejected;WH-03
R914965;PO504854;1;2024-08-26T10:55:00Z;56.33;accepted;WH-02
R914966;PO504854;1;2024-08-26T09:24:00Z;87.25;accepted;WH-01
R914967;PO504854;2;2024-09-17T09:43:00Z;73.06;accepted;WH-05
R914968;PO504854;2;2024-10-05T16:05:00Z;39.77;accepted;WH-01
R914969;PO504854;3;2024-09-24T20:46:00Z;35.25;partially_rejected;WH-03
R914970;PO504854;4;2024-09-09T22:18:00Z;22.31;accepted;WH-01
R914971;PO504854;4;2024-09-12T18:38:00Z;12.47;accepted;WH-04
R914972;PO504854;5;2024-09-04T14:33:00Z;119.88;accepted;WH-03
R914973;PO504855;1;2024-09-28T03:54:00Z;7.97;accepted;WH-01
R914974;PO504855;2;2024-08-29T08:14:00Z;28.35;accepted;WH-04
R914975;PO504855;3;2024-09-01T06:00:00Z;13.36;accepted;WH-02
R914976;PO504856;1;2024-09-17T01:48:00Z;138.46;partially_rejected;WH-03
R914977;PO504856;2;2024-10-11T06:07:00Z;66.94;accepted;WH-05
R914978;PO504856;3;2024-09-25T01:48:00Z;118.85;accepted;WH-02
R914979;PO504856;3;2024-09-20T06:29:00Z;23.15;accepted;WH-05
R914980;PO504856;3;2024-09-22T17:11:00Z;34.49;partially_rejected;WH-02
R914981;PO504856;4;2024-09-11T23:33:00Z;73.95;accepted;WH-02
R914982;PO504856;4;2024-09-25T22:55:00Z;93.32;accepted;WH-04
R914983;PO504857;1;2024-09-14T17:22:00Z;190.68;accepted;WH-05
R914984;PO504857;2;2024-10-01T00:07:00Z;8.01;accepted;WH-03
R914985;PO504857;2;2024-10-11T04:25:00Z;16.61;accepted;WH-01
R914986;PO504858;1;2024-09-18T23:41:00Z;19.8;accepted;WH-01
R914987;PO504858;2;2024-09-14T07:00:00Z;41.73;accepted;WH-03
R914988;PO504858;3;2024-10-22T05:17:00Z;47.15;accepted;WH-01
R914989;PO504858;3;2024-10-02T06:51:00Z;36.22;accepted;WH-04
R914990;PO504858;5;2024-09-06T08:58:00Z;17.1;accepted;WH-05
R914991;PO504858;5;2024-09-03T18:54:00Z;12.05;accepted;WH-04
R914992;PO504858;5;2024-09-03T04:57:00Z;7.8;accepted;WH-03
R914993;PO504859;1;2024-09-11T10:59:00Z;136.97;accepted;WH-04
R914994;PO504859;2;2024-09-04T21:39:00Z;50.72;accepted;WH-03
R914995;PO504859;2;2024-09-02T12:49:00Z;33.71;accepted;WH-05
R914996;PO504859;3;2024-09-08T15:14:00Z;88.92;accepted;WH-01
R914997;PO504859;3;2024-09-07T01:16:00Z;40.07;accepted;WH-04
R914998;PO504859;3;2024-09-07T09:13:00Z;20.66;accepted;WH-03
R914999;PO504860;1;2024-08-31T03:23:00Z;6.06;accepted;WH-05
R915000;PO504860;1;2024-08-25T20:08:00Z;7.14;accepted;WH-03
R915001;PO504860;1;2024-08-30T06:03:00Z;3.92;accepted;WH-03
R915002;PO504860;2;2024-09-24T10:22:00Z;131.73;accepted;WH-04
R915003;PO504861;1;2024-08-22T08:52:00Z;131.41;accepted;WH-04
R915004;PO504861;2;2024-08-31T12:55:00Z;38.81;accepted;WH-04
R915005;PO504861;3;2024-09-12T08:32:00Z;143.54;accepted;WH-03
R915006;PO504862;1;2024-09-16T00:31:00Z;1.36;accepted;WH-03
R915007;PO504862;2;2024-09-26T03:02:00Z;186.24;accepted;WH-02
R915008;PO504862;3;2024-10-14T17:55:00Z;101.54;accepted;WH-02
R915009;PO504862;3;2024-09-29T06:04:00Z;29.63;accepted;WH-01
R915010;PO504862;3;2024-10-02T18:35:00Z;50.49;accepted;WH-04
R915011;PO504863;1;2024-09-05T07:30:00Z;40.93;partially_rejected;WH-04
R915012;PO504864;1;2024-08-23T07:07:00Z;72.38;accepted;WH-01
R915013;PO504864;2;2024-10-01T00:47:00Z;24.33;accepted;WH-01
R915014;PO504865;1;2024-09-06T14:58:00Z;33.85;accepted;WH-02
R915015;PO504867;1;2024-09-23T23:07:00Z;196.73;accepted;WH-05
R915016;PO504867;2;2024-10-02T09:20:00Z;62.02;accepted;WH-05
R915017;PO504867;2;2024-10-03T11:28:00Z;42.07;accepted;WH-01
R915018;PO504867;3;2024-09-12T01:06:00Z;73.93;partially_rejected;WH-03
R915019;PO504867;3;2024-09-20T13:32:00Z;64.67;accepted;WH-05
R915020;PO504868;1;2024-10-04T02:40:00Z;124.28;accepted;WH-04
R915021;PO504868;2;2024-09-30T22:09:00Z;39.41;rejected;WH-02
R915022;PO504868;2;2024-09-18T20:50:00Z;78.8;accepted;WH-05
R915023;PO504868;3;2024-09-03T09:28:00Z;40.9;partially_rejected;WH-01
R915024;PO504868;4;2024-09-17T13:17:00Z;40.14;accepted;WH-04
R915025;PO504870;1;2024-08-27T09:18:00Z;5.07;accepted;WH-03
R915026;PO504870;2;2024-10-02T20:01:00Z;46.79;accepted;WH-05
R915027;PO504870;3;2024-09-03T12:35:00Z;53.17;accepted;WH-05
R915028;PO504870;4;2024-09-16T04:14:00Z;18.48;rejected;WH-05
R915029;PO504870;4;2024-09-17T13:36:00Z;38.91;accepted;WH-04
R915030;PO504870;5;2024-09-14T01:15:00Z;60.78;accepted;WH-03
R915031;PO504870;5;2024-09-08T21:07:00Z;134.12;partially_rejected;WH-03
R915032;PO504871;1;2024-09-03T20:54:00Z;0.51;accepted;WH-02
R915033;PO504871;1;2024-08-29T18:21:00Z;1.09;accepted;WH-02
R915034;PO504873;1;2024-10-05T13:43:00Z;85.02;accepted;WH-04
R915035;PO504873;2;2024-10-09T09:18:00Z;153.98;accepted;WH-01
R915036;PO504873;3;2024-09-18T06:54:00Z;177.66;accepted;WH-02
R915037;PO504873;4;2024-09-08T19:27:00Z;36.09;accepted;WH-05
R915038;PO504873;4;2024-09-13T13:00:00Z;30.73;accepted;WH-03
R915039;PO504873;5;2024-09-20T21:21:00Z;58.25;accepted;WH-04
R915040;PO504873;5;2024-09-19T08:18:00Z;14.62;accepted;WH-05
R915041;PO504873;5;2024-09-20T17:35:00Z;11.97;accepted;WH-01
R915042;PO504874;1;2024-08-27T00:58:00Z;12.38;accepted;WH-04
R915043;PO504874;1;2024-09-01T21:07:00Z;12.17;accepted;WH-03
R915044;PO504874;1;2024-08-26T23:58:00Z;15.67;accepted;WH-04
R915045;PO504874;2;2024-09-25T19:53:00Z;6.53;accepted;WH-01
R915046;PO504876;1;2024-09-11T19:40:00Z;30.35;accepted;WH-01
R915047;PO504876;1;2024-09-11T22:44:00Z;14.08;accepted;WH-04
R915048;PO504876;2;2024-09-26T11:57:00Z;67.39;accepted;WH-05
R915049;PO504876;2;2024-09-22T14:14:00Z;88.27;accepted;WH-04
R915050;PO504876;3;2024-09-12T02:24:00Z;74.31;accepted;WH-02
R915051;PO504876;4;2024-08-24T05:35:00Z;55.83;accepted;WH-02
R915052;PO504876;5;2024-09-27T04:58:00Z;41.66;accepted;WH-01
R915053;PO504876;5;2024-09-25T13:26:00Z;67.24;accepted;WH-04
R915054;PO504877;1;2024-09-19T13:03:00Z;148.86;accepted;WH-05
R915055;PO504879;1;2024-08-30T09:52:00Z;146.99;accepted;WH-01
R915056;PO504879;2;2024-09-10T14:33:00Z;185.82;accepted;WH-04
R915057;PO504879;3;2024-09-20T12:08:00Z;118.33;rejected;WH-03
R915058;PO504880;1;2024-09-17T16:54:00Z;10.49;accepted;WH-04
R915059;PO504880;1;2024-09-18T03:36:00Z;5.46;accepted;WH-02
R915060;PO504880;2;2024-09-08T10:28:00Z;133.44;accepted;WH-04
R915061;PO504882;1;2024-09-02T00:59:00Z;35.21;accepted;WH-05
R915062;PO504883;1;2024-09-20T00:41:00Z;87.94;accepted;WH-04
R915063;PO504883;2;2024-09-19T07:47:00Z;23.52;accepted;WH-05
R915064;PO504883;2;2024-09-22T03:54:00Z;50.47;accepted;WH-05
R915065;PO504883;3;2024-08-27T05:33:00Z;163.07;accepted;WH-02
R915066;PO504883;4;2024-10-01T06:14:00Z;30.09;accepted;WH-02
R915067;PO504884;2;2024-08-31T20:03:00Z;152.33;accepted;WH-05
R915068;PO504884;3;2024-09-13T06:43:00Z;125.74;accepted;WH-03
R915069;PO504884;3;2024-09-07T02:23:00Z;56.08;accepted;WH-03
R915070;PO504884;4;2024-09-20T09:19:00Z;4.62;accepted;WH-05
R915071;PO504884;4;2024-09-22T00:36:00Z;9.21;accepted;WH-01
R915072;PO504886;1;2024-08-30T14:37:00Z;169.44;partially_rejected;WH-02
R915073;PO504887;1;2024-09-29T00:16:00Z;21.89;accepted;WH-02
R915074;PO504887;2;2024-09-01T19:55:00Z;102.64;accepted;WH-05
R915075;PO504887;3;2024-09-05T03:00:00Z;162.27;accepted;WH-04
R915076;PO504888;1;2024-08-28T13:20:00Z;156.65;accepted;WH-05
R915077;PO504888;3;2024-08-21T15:37:00Z;148.99;accepted;WH-01
R915078;PO504888;4;2024-09-05T17:51:00Z;116.25;accepted;WH-04
R915079;PO504888;5;2024-09-06T00:32:00Z;44.74;accepted;WH-02
R915080;PO504890;1;2024-09-20T10:43:00Z;87.44;accepted;WH-01
R915081;PO504890;3;2024-09-10T16:26:00Z;25.09;accepted;WH-04
R915082;PO504890;3;2024-09-06T11:11:00Z;19.44;accepted;WH-02
R915083;PO504890;3;2024-09-21T00:15:00Z;14.09;partially_rejected;WH-03
