order_id;supplier_id;order_dttm_msk;currency;delivery_city;order_type
PO505832;S1010;2024-10-03 18:37:00;RUB;Москва;Срочная
PO505833;S1020;2024-10-03 19:04:00;RUB;Уфа;Срочная
PO505834;S1020;2024-10-03 18:37:00;RUB;Екатеринбург;Аварийная
PO505835;S1042;2024-10-03 12:16:00;RUB;Челябинск;Аварийная
PO505836;S1023;2024-10-03 09:15:00;USD;Тюмень;Срочная
PO505837;S1015;2024-10-03 13:09:00;RUB;Челябинск;Аварийная
PO505838;S1012;2024-10-03 09:59:00;RUB;Новосибирск;Плановая
PO505839;S1058;2024-10-03 09:58:00;RUB;Новосибирск;Срочная
PO505840;S1097;2024-10-03 08:22:00;CNY;СПб;Срочная
PO505841;S1109;2024-10-03 19:27:00;RUB;Челябинск;Срочная
PO505842;S1127;2024-10-03 18:54:00;RUB;Челябинск;Срочная
PO505843;S1020;2024-10-03 14:18:00;RUB;Омск;Плановая
PO505844;S1090;2024-10-04 13:43:00;RUB;Омск;Плановая
PO505845;S1026;2024-10-04 08:16:00;RUB;Тюмень;Плановая
PO505846;S1035;2024-10-04 12:00:00;RUB;Омск;Плановая
PO505847;S1091;2024-10-04 11:57:00;CNY;Уфа;Срочная
PO505848;S1032;2024-10-04 18:50:00;RUB;Тюмень;Аварийная
PO505849;S1052;2024-10-04 13:19:00;RUB;Самара;Плановая
PO505850;S1060;2024-10-04 13:30:00;CNY;Пермь;Аварийная
PO505851;S1095;2024-10-04 09:34:00;RUB;СПб;Плановая
PO505852;S1055;2024-10-04 11:50:00;RUB;Казань;Аварийная
PO505853;S1111;2024-10-04 16:27:00;RUB;Екатеринбург;Аварийная
PO505854;S1053;2024-10-04 09:16:00;RUB;Москва;Срочная
PO505855;S1038;2024-10-04 08:37:00;RUB;Омск;Аварийная
PO505856;S1055;2024-10-04 16:01:00;RUB;Казань;Аварийная
PO505857;S1070;2024-10-04 14:43:00;RUB;Уфа;Плановая
PO505858;S1072;2024-10-04 11:39:00;CNY;Омск;Плановая
PO505859;S1118;2024-10-04 08:28:00;RUB;Казань;Аварийная
PO505860;S1073;2024-10-04 10:03:00;RUB;Казань;Аварийная
PO505861;S1096;2024-10-04 09:37:00;RUB;Казань;Аварийная
PO505862;S1007;2024-10-04 18:23:00;RUB;Пермь;Плановая
PO505863;S1032;2024-10-04 10:56:00;RUB;СПб;Аварийная
PO505864;S1115;2024-10-04 15:08:00;RUB;Самара;Плановая
PO505865;S1025;2024-10-04 13:19:00;RUB;Уфа;Аварийная
PO505866;S1048;2024-10-04 09:33:00;RUB;Самара;Срочная
PO505867;S1013;2024-10-04 10:20:00;RUB;СПб;Аварийная
PO505868;S1065;2024-10-04 18:28:00;RUB;Екатеринбург;Плановая
PO505869;S1026;2024-10-04 09:02:00;RUB;Екатеринбург;Срочная
PO505870;S1042;2024-10-04 18:10:00;RUB;Ростов;Плановая
PO505871;S1062;2024-10-04 08:16:00;RUB;Казань;Аварийная
PO505872;S1014;2024-10-04 16:36:00;RUB;Уфа;Аварийная
PO505873;S1125;2024-10-04 15:23:00;RUB;Ростов;Аварийная
PO505874;S1025;2024-10-04 17:40:00;RUB;Екатеринбург;Плановая
PO505875;S1018;2024-10-04 16:07:00;RUB;СПб;Аварийная
PO505876;S1124;2024-10-05 19:48:00;RUB;СПб;Аварийная
PO505877;S1064;2024-10-05 18:45:00;RUB;Москва;Аварийная
PO505878;S1021;2024-10-05 17:00:00;RUB;Самара;Срочная
PO505879;S1032;2024-10-05 18:25:00;RUB;Самара;Плановая
PO505880;S1101;2024-10-05 19:48:00;RUB;Омск;Плановая
PO505881;S1035;2024-10-05 14:12:00;RUB;Тюмень;Аварийная
PO505882;S1090;2024-10-05 09:57:00;RUB;Ростов;Плановая
PO505883;S1106;2024-10-06 14:11:00;RUB;Новосибирск;Срочная
PO505884;S1023;2024-10-06 15:38:00;RUB;Челябинск;Аварийная
PO505885;S1112;2024-10-06 16:07:00;RUB;Екатеринбург;Плановая
PO505886;S1039;2024-10-06 16:09:00;RUB;Екатеринбург;Аварийная
PO505887;S1013;2024-10-06 12:08:00;RUB;Екатеринбург;Аварийная
PO505888;S1093;2024-10-06 13:34:00;RUB;Ростов;Срочная
PO505889;S1116;2024-10-06 11:26:00;RUB;Самара;Аварийная
PO505890;S1107;2024-10-06 12:38:00;RUB;Уфа;Аварийная
PO505891;S1032;2024-10-06 10:54:00;RUB;Пермь;Срочная
PO505892;S1026;2024-10-06 09:32:00;RUB;Уфа;Плановая
PO505893;S1062;2024-10-06 19:00:00;RUB;Новосибирск;Срочная
PO505894;S1024;2024-10-06 09:51:00;RUB;Челябинск;Срочная
PO505895;S1057;2024-10-07 09:25:00;RUB;Омск;Аварийная
PO505896;S1101;2024-10-07 13:00:00;RUB;Уфа;Аварийная
PO505897;S1042;2024-10-07 15:44:00;RUB;Ростов;Плановая
PO505898;S1027;2024-10-07 17:45:00;USD;Челябинск;Срочная
PO505899;S1095;2024-10-07 18:21:00;RUB;Казань;Плановая
PO505900;S1105;2024-10-07 11:27:00;RUB;Самара;Аварийная
PO505901;S1126;2024-10-07 16:27:00;USD;Тюмень;Аварийная
PO505902;S1021;2024-10-07 19:16:00;RUB;Уфа;Срочная
PO505903;S1099;2024-10-07 10:55:00;RUB;Челябинск;Срочная
PO505904;S1037;2024-10-07 13:09:00;RUB;Москва;Плановая
PO505905;S1112;2024-10-07 17:26:00;RUB;Казань;Срочная
PO505906;S1023;2024-10-07 16:22:00;RUB;Челябинск;Плановая
PO505907;S1006;2024-10-07 08:35:00;RUB;Тюмень;Плановая
PO505908;S1075;2024-10-07 10:44:00;RUB;Новосибирск;Аварийная
PO505909;S1087;2024-10-07 18:37:00;RUB;Тюмень;Аварийная
PO505910;S1091;2024-10-07 17:16:00;RUB;Екатеринбург;Аварийная
PO505911;S1078;2024-10-07 08:32:00;USD;Москва;Срочная
PO505912;S1113;2024-10-07 11:03:00;RUB;Москва;Аварийная
PO505913;S1057;2024-10-07 18:24:00;RUB;Пермь;Аварийная
PO505914;S1012;2024-10-07 15:56:00;RUB;Ростов;Аварийная
PO505915;S1120;2024-10-07 17:42:00;RUB;Пермь;Срочная
PO505916;S1057;2024-10-07 19:28:00;RUB;Омск;Аварийная
PO505917;S1030;2024-10-07 16:17:00;RUB;Челябинск;Аварийная
PO505918;S1057;2024-10-07 16:10:00;RUB;Москва;Срочная
PO505919;S1017;2024-10-08 14:27:00;RUB;СПб;Аварийная
PO505920;S1036;2024-10-08 16:55:00;RUB;СПб;Плановая
PO505921;S1017;2024-10-08 12:56:00;RUB;Челябинск;Аварийная
PO505922;S1059;2024-10-08 19:10:00;RUB;Казань;Плановая
PO505923;S1109;2024-10-08 17:49:00;RUB;Омск;Аварийная
PO505924;S1094;2024-10-08 18:28:00;RUB;Ростов;Аварийная
PO505925;S1044;2024-10-08 18:40:00;RUB;Казань;Срочная
PO505926;S1088;2024-10-08 19:14:00;RUB;Казань;Срочная
PO505927;S1050;2024-10-08 10:50:00;RUB;СПб;Аварийная
PO505928;S1007;2024-10-08 13:25:00;RUB;Челябинск;Срочная
PO505929;S1122;2024-10-08 09:01:00;RUB;Тюмень;Срочная
PO505930;S1060;2024-10-08 09:43:00;RUB;Уфа;Аварийная
PO505931;S1116;2024-10-08 10:28:00;USD;СПб;Аварийная
PO505932;S1125;2024-10-08 12:24:00;RUB;Самара;Срочная
PO505933;S1035;2024-10-08 12:58:00;RUB;Екатеринбург;Срочная
PO505934;S1063;2024-10-08 19:50:00;RUB;СПб;Срочная
PO505935;S1037;2024-10-08 17:48:00;RUB;Новосибирск;Плановая
PO505936;S1123;2024-10-08 19:48:00;RUB;Омск;Плановая
PO505937;S1112;2024-10-08 16:54:00;RUB;СПб;Срочная
PO505938;S1009;2024-10-08 10:50:00;USD;Самара;Аварийная
PO505939;S1040;2024-10-08 18:10:00;RUB;Екатеринбург;Аварийная
PO505940;S1003;2024-10-08 15:16:00;RUB;Казань;Срочная
PO505941;S1084;2024-10-09 15:43:00;RUB;Екатеринбург;Плановая
PO505942;S1071;2024-10-09 10:40:00;RUB;Екатеринбург;Аварийная
PO505943;S1077;2024-10-09 11:24:00;RUB;Ростов;Плановая
PO505944;S1100;2024-10-09 18:18:00;RUB;Новосибирск;Срочная
PO505945;S1064;2024-10-09 08:03:00;CNY;СПб;Аварийная
PO505946;S1010;2024-10-09 17:18:00;RUB;Уфа;Срочная
PO505947;S1032;2024-10-09 12:50:00;RUB;Пермь;Срочная
PO505948;S1018;2024-10-09 08:51:00;RUB;Тюмень;Аварийная
PO505949;S1127;2024-10-09 10:30:00;RUB;Самара;Плановая
PO505950;S1060;2024-10-09 09:08:00;RUB;Москва;Срочная
PO505951;S1018;2024-10-09 16:26:00;RUB;Ростов;Аварийная
PO505952;S1054;2024-10-09 17:58:00;RUB;Москва;Срочная
PO505953;S1097;2024-10-09 08:37:00;RUB;Тюмень;Плановая
PO505954;S1127;2024-10-09 09:42:00;RUB;Пермь;Плановая
PO505955;S1029;2024-10-09 13:17:00;RUB;СПб;Плановая
PO505956;S1031;2024-10-09 17:21:00;RUB;Новосибирск;Аварийная
PO505957;S1031;2024-10-09 18:46:00;RUB;Москва;Аварийная
PO505958;S1043;2024-10-09 13:15:00;RUB;Екатеринбург;Плановая
PO505959;S1075;2024-10-09 11:40:00;RUB;Омск;Аварийная
PO505960;S1011;2024-10-09 16:20:00;RUB;Тюмень;Срочная
PO505961;S1028;2024-10-09 17:41:00;RUB;Новосибирск;Срочная
PO505962;S1077;2024-10-09 18:24:00;RUB;Казань;Срочная
PO505963;S1108;2024-10-09 11:29:00;RUB;Пермь;Срочная
PO505964;S1059;2024-10-09 17:42:00;RUB;СПб;Плановая
PO505965;S1096;2024-10-09 14:29:00;USD;Пермь;Срочная
PO505966;S1068;2024-10-09 18:43:00;RUB;Омск;Срочная
PO505967;S1048;2024-10-09 17:36:00;RUB;Самара;Плановая
PO505968;S1038;2024-10-09 10:15:00;CNY;Тюмень;Аварийная
PO505969;S1117;2024-10-09 17:43:00;RUB;Челябинск;Аварийная
PO505970;S1045;2024-10-10 15:38:00;RUB;Уфа;Аварийная
PO505971;S1060;2024-10-10 18:52:00;RUB;СПб;Срочная
PO505972;S1076;2024-10-10 16:12:00;USD;Самара;Плановая
PO505973;S1055;2024-10-10 08:46:00;RUB;Омск;Срочная
PO505974;S1037;2024-10-10 09:36:00;RUB;Челябинск;Аварийная
PO505975;S1103;2024-10-10 14:53:00;RUB;СПб;Плановая
PO505976;S1120;2024-10-10 11:04:00;RUB;Казань;Срочная
PO505977;S1064;2024-10-10 08:00:00;RUB;Казань;Срочная
PO505978;S1066;2024-10-10 14:17:00;RUB;Тюмень;Аварийная
PO505979;S1115;2024-10-10 08:08:00;RUB;Казань;Срочная
PO505980;S1111;2024-10-10 18:45:00;USD;Пермь;Аварийная
PO505981;S1077;2024-10-10 09:21:00;RUB;Казань;Срочная
PO505982;S1116;2024-10-10 15:22:00;RUB;Омск;Срочная
PO505983;S1109;2024-10-10 13:28:00;USD;Казань;Срочная
PO505984;S1019;2024-10-10 09:25:00;RUB;Москва;Срочная
PO505985;S1071;2024-10-10 10:31:00;RUB;Уфа;Срочная
PO505986;S1001;2024-10-10 16:47:00;CNY;Тюмень;Аварийная
PO505987;S1041;2024-10-10 10:51:00;RUB;Уфа;Аварийная
PO505988;S1067;2024-10-10 09:43:00;RUB;Омск;Аварийная
PO505989;S1059;2024-10-10 14:20:00;RUB;Самара;Плановая
PO505990;S1039;2024-10-10 19:40:00;RUB;Москва;Срочная
PO505991;S1012;2024-10-10 10:36:00;RUB;Тюмень;Плановая
PO505992;S1055;2024-10-11 14:23:00;RUB;Самара;Плановая
PO505993;S1088;2024-10-11 14:35:00;RUB;Тюмень;Плановая
PO505994;S1011;2024-10-11 13:01:00;RUB;СПб;Аварийная
PO505995;S1025;2024-10-11 08:17:00;RUB;СПб;Срочная
PO505996;S1084;2024-10-11 16:17:00;RUB;Уфа;Аварийная
PO505997;S1044;2024-10-11 18:01:00;RUB;Самара;Аварийная
PO505998;S1111;2024-10-11 15:16:00;USD;Ростов;Плановая
PO505999;S1003;2024-10-11 19:21:00;RUB;Самара;Плановая
PO506000;S1004;2024-10-11 19:24:00;RUB;Новосибирск;Аварийная
PO506001;S1099;2024-10-11 13:55:00;USD;Ростов;Аварийная
PO506002;S1048;2024-10-11 18:56:00;RUB;Новосибирск;Плановая
PO506003;S1064;2024-10-11 09:04:00;RUB;Самара;Аварийная
PO506004;S1049;2024-10-11 14:37:00;USD;СПб;Аварийная
PO506005;S1110;2024-10-11 19:04:00;USD;Тюмень;Аварийная
PO506006;S1066;2024-10-11 09:37:00;RUB;Самара;Плановая
PO506007;S1064;2024-10-11 09:44:00;USD;Челябинск;Срочная
PO506008;S1006;2024-10-11 16:49:00;RUB;Уфа;Срочная
PO506009;S1008;2024-10-11 19:53:00;RUB;Самара;Аварийная
PO506010;S1072;2024-10-11 18:03:00;RUB;Самара;Плановая
PO506011;S1076;2024-10-11 19:08:00;RUB;Уфа;Плановая
PO506012;S1092;2024-10-11 17:17:00;RUB;Новосибирск;Срочная
PO506013;S1029;2024-10-11 13:22:00;RUB;Омск;Плановая
PO506014;S1076;2024-10-11 19:54:00;RUB;Челябинск;Аварийная
PO506015;S1113;2024-10-11 16:25:00;RUB;Челябинск;Аварийная
PO506016;S1038;2024-10-11 11:25:00;RUB;Уфа;Плановая
PO506017;S1097;2024-10-11 09:36:00;RUB;Ростов;Срочная
PO506018;S1118;2024-10-11 15:46:00;USD;СПб;Аварийная
PO506019;S1059;2024-10-11 13:51:00;RUB;Челябинск;Срочная
PO506020;S1098;2024-10-11 13:29:00;RUB;Омск;Срочная
PO506021;S1042;2024-10-11 18:43:00;RUB;СПб;Плановая
PO506022;S1087;2024-10-11 08:31:00;RUB;Тюмень;Срочная
PO506023;S1095;2024-10-11 11:47:00;USD;Уфа;Плановая
PO506024;S1099;2024-10-11 17:28:00;RUB;СПб;Аварийная
PO506025;S1083;2024-10-12 17:03:00;CNY;Омск;Плановая
PO506026;S1095;2024-10-12 19:10:00;RUB;Екатеринбург;Плановая
PO506027;S1011;2024-10-12 09:35:00;RUB;Екатеринбург;Аварийная
PO506028;S1016;2024-10-12 14:27:00;RUB;Тюмень;Плановая
PO506029;S1048;2024-10-12 13:42:00;RUB;СПб;Срочная
PO506030;S1018;2024-10-12 08:12:00;RUB;Казань;Плановая
PO506031;S1051;2024-10-12 19:27:00;RUB;Новосибирск;Плановая
PO506032;S1097;2024-10-13 17:44:00;RUB;Москва;Аварийная
PO506033;S1042;2024-10-13 14:49:00;RUB;Екатеринбург;Аварийная
PO506034;S1022;2024-10-13 11:17:00;RUB;СПб;Аварийная
PO506035;S1119;2024-10-14 14:09:00;USD;Самара;Плановая
PO506036;S1036;2024-10-14 11:33:00;RUB;Тюмень;Плановая
PO506037;S1117;2024-10-14 08:34:00;RUB;Москва;Срочная
PO506038;S1022;2024-10-14 13:02:00;RUB;Самара;Аварийная
PO506039;S1049;2024-10-14 09:35:00;RUB;Пермь;Срочная
PO506040;S1017;2024-10-14 12:33:00;RUB;Самара;Плановая
PO506041;S1113;2024-10-14 12:45:00;RUB;Тюмень;Срочная
PO506042;S1016;2024-10-14 12:15:00;RUB;Казань;Срочная
PO506043;S1033;2024-10-14 19:07:00;RUB;Пермь;Срочная
PO506044;S1077;2024-10-14 19:12:00;RUB;Казань;Аварийная
PO506045;S1127;2024-10-14 19:40:00;RUB;Екатеринбург;Аварийная
PO506046;S1078;2024-10-14 17:49:00;RUB;Москва;Срочная
PO506047;S1099;2024-10-14 09:38:00;RUB;Пермь;Срочная
PO506048;S1070;2024-10-14 10:52:00;RUB;Омск;Плановая
PO506049;S1059;2024-10-14 18:40:00;CNY;Пермь;Аварийная
PO506050;S1034;2024-10-14 08:43:00;RUB;Пермь;Плановая
PO506051;S1106;2024-10-14 16:54:00;RUB;Пермь;Плановая
PO506052;S1096;2024-10-14 18:14:00;RUB;Пермь;Срочная
PO506053;S1111;2024-10-14 08:16:00;RUB;Пермь;Аварийная
PO506054;S1055;2024-10-14 14:37:00;USD;Казань;Аварийная
PO506055;S1080;2024-10-14 19:15:00;RUB;Самара;Срочная
PO506056;S1119;2024-10-14 17:10:00;USD;Казань;Плановая
PO506057;S1038;2024-10-14 15:25:00;RUB;Челябинск;Аварийная
PO506058;S1046;2024-10-14 19:33:00;RUB;Москва;Плановая
PO506059;S1093;2024-10-14 08:44:00;RUB;Ростов;Плановая
PO506060;S1086;2024-10-14 13:44:00;RUB;Челябинск;Плановая
PO506061;S1081;2024-10-14 19:51:00;RUB;Казань;Срочная
PO506062;S1125;2024-10-15 18:53:00;RUB;Пермь;Плановая
PO506063;S1042;2024-10-15 10:12:00;RUB;Самара;Срочная
PO506064;S1100;2024-10-15 09:37:00;RUB;Самара;Срочная
PO506065;S1029;2024-10-15 16:41:00;RUB;СПб;Аварийная
PO506066;S1123;2024-10-15 19:35:00;RUB;СПб;Аварийная
PO506067;S1006;2024-10-15 08:16:00;USD;Челябинск;Плановая
PO506068;S1076;2024-10-15 13:10:00;RUB;Омск;Аварийная
PO506069;S1021;2024-10-15 16:41:00;USD;Казань;Срочная
PO506070;S1061;2024-10-15 18:55:00;RUB;Пермь;Аварийная
PO506071;S1047;2024-10-15 14:22:00;RUB;СПб;Плановая
PO506072;S1106;2024-10-15 14:25:00;USD;Самара;Плановая
PO506073;S1095;2024-10-15 18:26:00;RUB;Москва;Срочная
PO506074;S1118;2024-10-15 16:20:00;RUB;Москва;Срочная
PO506075;S1017;2024-10-15 12:26:00;USD;Екатеринбург;Плановая
PO506076;S1021;2024-10-15 11:29:00;USD;Челябинск;Плановая
PO506077;S1059;2024-10-15 14:36:00;RUB;Уфа;Срочная
PO506078;S1002;2024-10-15 18:17:00;RUB;Тюмень;Аварийная
PO506079;S1004;2024-10-15 11:44:00;RUB;Омск;Срочная
PO506080;S1023;2024-10-15 16:07:00;RUB;Москва;Срочная
PO506081;S1017;2024-10-16 12:42:00;RUB;Челябинск;Аварийная
PO506082;S1066;2024-10-16 09:12:00;RUB;Ростов;Срочная
PO506083;S1037;2024-10-16 15:22:00;RUB;Челябинск;Срочная
PO506084;S1016;2024-10-16 17:05:00;RUB;Омск;Плановая
PO506085;S1094;2024-10-16 17:14:00;RUB;Пермь;Срочная
