category,rank_in_category,supplier_name,inn,reliability_class,supplier_amount_rub,lines_cnt,share_pct,cum_share_pct,category_amount_rub,suppliers_in_category,suppliers_for_80pct,pct_of_suppliers_for_80pct
Спецодежда,93,"ООО ""МеталлТорг-92""",4707533344,A,56839216.79,32,0.6469,85.0379,8786685227.23,120,86,71.7
Спецодежда,94,"ПАО ""АльфаСнаб-89""",2477900690,B,56342191.26,31,0.6412,85.6791,8786685227.23,120,86,71.7
Спецодежда,95,"ПАО ""УралДеталь-52""",8347640543,C,55811230.00,37,0.6352,86.3143,8786685227.23,120,86,71.7
Спецодежда,96,"ПАО ""Севергруз-69""",5108515536,B,55022931.41,31,0.6262,86.9405,8786685227.23,120,86,71.7
Спецодежда,97,"ПАО ""Севергруз-32""",4848744976,A,54786471.73,29,0.6235,87.5640,8786685227.23,120,86,71.7
Спецодежда,98,"ПАО ""СтанкоСервис-113""",9062991254,C,53556774.20,40,0.6095,88.1735,8786685227.23,120,86,71.7
Спецодежда,99,"АО ""ЭлектроМир-101""",5660908709,B,53417274.80,22,0.6079,88.7815,8786685227.23,120,86,71.7
Спецодежда,100,"ООО ""ПромСнаб-85""",1381538527,B,52027396.51,30,0.5921,89.3736,8786685227.23,120,86,71.7
Спецодежда,101,"ИП ""ТехКомплект-106""",6127484739,C,51873526.10,31,0.5904,89.9639,8786685227.23,120,86,71.7
Спецодежда,102,"ИП ""УралДеталь-40""",6947562940,A,51245102.43,28,0.5832,90.5472,8786685227.23,120,86,71.7
Спецодежда,103,"ПАО ""ЭпсилонТех-79""",5889752316,B,50847119.73,27,0.5787,91.1258,8786685227.23,120,86,71.7
Спецодежда,104,"ПАО ""Севергруз-58""",6703117816,B,50731332.97,36,0.5774,91.7032,8786685227.23,120,86,71.7
Спецодежда,105,"АО ""ТехКомплект-53""",9971592644,A,50509010.99,33,0.5748,92.2780,8786685227.23,120,86,71.7
Спецодежда,106,"ООО ""ТехКомплект-45""",9678016609,C,50491798.22,30,0.5746,92.8527,8786685227.23,120,86,71.7
Спецодежда,107,"ООО ""СибирьОпт-96""",3940742148,A,50410706.17,30,0.5737,93.4264,8786685227.23,120,86,71.7
Спецодежда,108,"АО ""МеталлТорг-70""",2177052301,A,50088266.32,29,0.5700,93.9965,8786685227.23,120,86,71.7
Спецодежда,109,"ООО ""СтанкоСервис-118""",1910495631,A,49260695.60,31,0.5606,94.5571,8786685227.23,120,86,71.7
Спецодежда,110,"АО ""УралДеталь-93""",8269858197,A,46578629.43,29,0.5301,95.0872,8786685227.23,120,86,71.7
Спецодежда,111,"ИП ""ЭлектроМир-26""",3430420654,B,46491681.17,27,0.5291,95.6163,8786685227.23,120,86,71.7
Спецодежда,112,"ПАО ""ЭлектроМир-95""",4893091195,B,46050836.22,23,0.5241,96.1404,8786685227.23,120,86,71.7
Спецодежда,113,"ООО ""МеталлТорг-76""",4790839966,A,45731354.00,30,0.5205,96.6609,8786685227.23,120,86,71.7
Спецодежда,114,"ООО ""СтанкоСервис-100""",2616565262,A,45137428.17,21,0.5137,97.1746,8786685227.23,120,86,71.7
Спецодежда,115,"ООО ""ЭлектроМир-74""",3183881606,B,43523819.76,23,0.4953,97.6699,8786685227.23,120,86,71.7
Спецодежда,116,"ИП ""ЭпсилонТех-14 Групп""",7761929248,B,43320003.07,30,0.4930,98.1629,8786685227.23,120,86,71.7
Спецодежда,117,"ПАО ""УралДеталь-112""",9583012527,A,41306663.81,24,0.4701,98.6330,8786685227.23,120,86,71.7
Спецодежда,118,"ИП ""УралДеталь-67""",3838939447,B,41098076.97,32,0.4677,99.1008,8786685227.23,120,86,71.7
Спецодежда,119,"ИП ""ПромСнаб-75""",6209425602,C,39828661.63,25,0.4533,99.5540,8786685227.23,120,86,71.7
Спецодежда,120,"АО ""ЭпсилонТех-18""",6168600289,C,39185169.54,28,0.4460,100.0000,8786685227.23,120,86,71.7
Фильтры,1,"ООО ""ГидроПром-50""",5386956634,C,154087889.17,85,1.7972,1.7972,8573889989.02,120,87,72.5
Фильтры,2,"ООО ""ГидроПром-15 Групп""",3556215410,C,148422885.70,74,1.7311,3.5283,8573889989.02,120,87,72.5
Фильтры,3,"ООО ""ВолгаТех-43""",6824546805,B,136058830.94,75,1.5869,5.1152,8573889989.02,120,87,72.5
Фильтры,4,"ООО ""ЭлектроМир-36""",9692833459,A,131916329.41,75,1.5386,6.6538,8573889989.02,120,87,72.5
Фильтры,5,"ИП ""БетаТрейд-38""",8757438026,B,118842555.08,49,1.3861,8.0399,8573889989.02,120,87,72.5
Фильтры,6,"ООО ""ГаммаПром-22""",5256420704,B,116919955.64,74,1.3637,9.4035,8573889989.02,120,87,72.5
Фильтры,7,"АО ""ВолгаТех-1 Групп""",7396573762,B,112153552.37,77,1.3081,10.7116,8573889989.02,120,87,72.5
Фильтры,8,"ИП ""СтанкоСервис-119""",8333128511,A,105729568.45,46,1.2332,11.9448,8573889989.02,120,87,72.5
Фильтры,9,"ООО ""ЭпсилонТех-60""",8376759633,B,103690536.74,47,1.2094,13.1541,8573889989.02,120,87,72.5
Фильтры,10,"ПАО ""ТехКомплект-94""",5862834378,C,102454130.59,50,1.1950,14.3491,8573889989.02,120,87,72.5
Фильтры,11,"ООО ""СтанкоСервис-87""",9370180664,A,99203653.65,43,1.1570,15.5061,8573889989.02,120,87,72.5
Фильтры,12,"ИП ""ВолгаТех-64""",3967359575,C,97795750.09,47,1.1406,16.6468,8573889989.02,120,87,72.5
Фильтры,13,"ИП ""Севергруз-88""",2941331441,C,96196421.24,42,1.1220,17.7687,8573889989.02,120,87,72.5
Фильтры,14,"ИП ""БетаТрейд-28""",7605742304,A,89915798.56,45,1.0487,18.8175,8573889989.02,120,87,72.5
Фильтры,15,"ООО ""СибирьОпт-54""",8681026443,A,88756230.15,34,1.0352,19.8526,8573889989.02,120,87,72.5
Фильтры,16,"ПАО ""СтанкоСервис-98""",5150285741,C,88395875.41,41,1.0310,20.8836,8573889989.02,120,87,72.5
Фильтры,17,"ИП ""ЭпсилонТех-51""",2183066432,A,88078246.75,39,1.0273,21.9109,8573889989.02,120,87,72.5
Фильтры,18,"ПАО ""ГаммаПром-21""",5510509420,A,86649380.67,39,1.0106,22.9215,8573889989.02,120,87,72.5
Фильтры,19,"ООО ""СибирьОпт-102""",4129682292,C,86289144.92,44,1.0064,23.9280,8573889989.02,120,87,72.5
Фильтры,20,"ПАО ""Севергруз-69""",5108515536,B,85071626.54,46,0.9922,24.9202,8573889989.02,120,87,72.5
Фильтры,21,"ООО ""МеталлТорг-92""",4707533344,A,83879788.75,42,0.9783,25.8985,8573889989.02,120,87,72.5
Фильтры,22,"АО ""ЭпсилонТех-18""",6168600289,C,83770642.42,43,0.9770,26.8755,8573889989.02,120,87,72.5
Фильтры,23,"ПАО ""АльфаСнаб-89""",2477900690,B,83666307.57,37,0.9758,27.8514,8573889989.02,120,87,72.5
Фильтры,24,"АО ""УралДеталь-6 Групп""",8563157612,C,83491440.80,40,0.9738,28.8251,8573889989.02,120,87,72.5
Фильтры,25,"АО ""АльфаСнаб-105""",4695450688,B,83396395.07,34,0.9727,29.7978,8573889989.02,120,87,72.5
Фильтры,26,"ИП ""ПромСнаб-75""",6209425602,C,83099666.81,39,0.9692,30.7670,8573889989.02,120,87,72.5
Фильтры,27,"ИП ""ПромСнаб-30""",9330400329,A,83076328.35,42,0.9689,31.7360,8573889989.02,120,87,72.5
Фильтры,28,"ИП ""АльфаСнаб-25""",4236183119,C,82835967.57,44,0.9661,32.7021,8573889989.02,120,87,72.5
Фильтры,29,"ИП ""Севергруз-5 Групп""",9354187804,A,82617971.79,39,0.9636,33.6657,8573889989.02,120,87,72.5
Фильтры,30,"АО ""МеталлТорг-70""",2177052301,A,81985374.87,38,0.9562,34.6220,8573889989.02,120,87,72.5
Фильтры,31,"ИП ""УралДеталь-67""",3838939447,B,81540062.63,38,0.9510,35.5730,8573889989.02,120,87,72.5
Фильтры,32,"ООО ""ГидроПром-17""",4885347209,B,81474624.48,36,0.9503,36.5232,8573889989.02,120,87,72.5
Фильтры,33,"ИП ""ГидроПром-104""",1171278872,A,80862922.77,46,0.9431,37.4664,8573889989.02,120,87,72.5
Фильтры,34,"АО ""ЭлектроМир-99""",5326315150,B,80590096.53,47,0.9399,38.4063,8573889989.02,120,87,72.5
Фильтры,35,"ИП ""Севергруз-120""",6226202468,A,80023724.39,33,0.9333,39.3397,8573889989.02,120,87,72.5
Фильтры,36,"ИП ""БетаТрейд-27""",9604015376,A,79258170.89,42,0.9244,40.2641,8573889989.02,120,87,72.5
Фильтры,37,"ПАО ""ЭпсилонТех-79""",5889752316,B,78145803.75,39,0.9114,41.1755,8573889989.02,120,87,72.5
Фильтры,38,"ООО ""АльфаСнаб-35""",1175213575,C,77836915.83,37,0.9078,42.0834,8573889989.02,120,87,72.5
Фильтры,39,"АО ""ГидроПром-44""",6939000485,C,76856111.74,36,0.8964,42.9798,8573889989.02,120,87,72.5
Фильтры,40,"ООО ""БетаТрейд-90""",3281751713,A,76633548.95,43,0.8938,43.8736,8573889989.02,120,87,72.5
Фильтры,41,"АО ""УралДеталь-93""",8269858197,A,76625382.74,33,0.8937,44.7673,8573889989.02,120,87,72.5
Фильтры,42,"ПАО ""ЭлектроМир-83""",9385317786,C,75882535.98,39,0.8850,45.6523,8573889989.02,120,87,72.5
Фильтры,43,"ООО ""ПромСнаб-11 Групп""",1268657293,A,75095005.72,39,0.8759,46.5282,8573889989.02,120,87,72.5
Фильтры,44,"АО ""ТехКомплект-53""",9971592644,A,75019879.97,38,0.8750,47.4031,8573889989.02,120,87,72.5
Фильтры,45,"ПАО ""ЭпсилонТех-16""",3879955568,A,74755678.99,37,0.8719,48.2750,8573889989.02,120,87,72.5
Фильтры,46,"ИП ""ПромСнаб-61""",2248071481,C,74537754.71,35,0.8694,49.1444,8573889989.02,120,87,72.5
Фильтры,47,"ПАО ""БетаТрейд-107""",5096320205,A,74428094.04,32,0.8681,50.0125,8573889989.02,120,87,72.5
Фильтры,48,"ООО ""ЭлектроМир-110""",9439228389,A,73695062.17,36,0.8595,50.8720,8573889989.02,120,87,72.5
Фильтры,49,"АО ""ЭлектроМир-101""",5660908709,B,71595301.05,34,0.8350,51.7070,8573889989.02,120,87,72.5
Фильтры,50,"ООО ""ЭпсилонТех-29""",1164438269,A,71493243.65,46,0.8338,52.5409,8573889989.02,120,87,72.5
Фильтры,51,"ПАО ""ГидроПром-82""",5486176086,C,70977906.48,31,0.8278,53.3687,8573889989.02,120,87,72.5
Фильтры,52,"ПАО ""ЭлектроМир-57""",7893336702,C,70952147.38,39,0.8275,54.1963,8573889989.02,120,87,72.5
Фильтры,53,"ООО ""Севергруз-59""",2876376128,B,70921770.73,42,0.8272,55.0234,8573889989.02,120,87,72.5
Фильтры,54,"ООО ""ДельтаЛогистик-78""",8663952810,C,70772382.40,40,0.8254,55.8489,8573889989.02,120,87,72.5
Фильтры,55,"ООО ""ВолгаТех-97""",3478634414,A,70315276.60,30,0.8201,56.6690,8573889989.02,120,87,72.5
Фильтры,56,"АО ""ВолгаТех-39""",9762292597,A,69400095.57,35,0.8094,57.4784,8573889989.02,120,87,72.5
Фильтры,57,"ИП ""ЭпсилонТех-14 Групп""",7761929248,B,68985260.42,37,0.8046,58.2830,8573889989.02,120,87,72.5
Фильтры,58,"ООО ""СибирьОпт-96""",3940742148,A,68686400.97,39,0.8011,59.0841,8573889989.02,120,87,72.5
Фильтры,59,"ООО ""ЭлектроМир-74""",3183881606,B,68562532.82,34,0.7997,59.8838,8573889989.02,120,87,72.5
Фильтры,60,"ООО ""ПромСнаб-85""",1381538527,B,68446369.99,37,0.7983,60.6821,8573889989.02,120,87,72.5
Фильтры,61,"АО ""ВолгаТех-86""",1944444455,C,68155411.93,37,0.7949,61.4770,8573889989.02,120,87,72.5
Фильтры,62,"ПАО ""УралДеталь-52""",8347640543,C,68067497.54,41,0.7939,62.2709,8573889989.02,120,87,72.5
Фильтры,63,"ООО ""СибирьОпт-111""",7497322282,A,67524354.19,35,0.7876,63.0585,8573889989.02,120,87,72.5
Фильтры,64,"ПАО ""Севергруз-58""",6703117816,B,67247963.49,36,0.7843,63.8428,8573889989.02,120,87,72.5
Фильтры,65,"ИП ""ДельтаЛогистик-84""",1328957857,B,66891053.98,40,0.7802,64.6230,8573889989.02,120,87,72.5
Фильтры,66,"ИП ""СибирьОпт-80""",2616661404,C,66329614.45,36,0.7736,65.3966,8573889989.02,120,87,72.5
Фильтры,67,"ИП ""АльфаСнаб-19""",6251468548,C,65796388.69,28,0.7674,66.1640,8573889989.02,120,87,72.5
Фильтры,68,"ИП ""ТехКомплект-37""",6425784015,A,65250890.32,37,0.7610,66.9251,8573889989.02,120,87,72.5
Фильтры,69,"ИП ""ЭлектроМир-77""",3342574841,B,64968876.19,37,0.7578,67.6828,8573889989.02,120,87,72.5
Фильтры,70,"ИП ""СибирьОпт-103""",4736069149,B,64304495.31,37,0.7500,68.4328,8573889989.02,120,87,72.5
Фильтры,71,"ООО ""БетаТрейд-117""",6534526717,A,63528212.94,34,0.7409,69.1738,8573889989.02,120,87,72.5
Фильтры,72,"ИП ""СибирьОпт-41""",6345050694,C,62984352.94,32,0.7346,69.9084,8573889989.02,120,87,72.5
Фильтры,73,"ИП ""ДельтаЛогистик-9 Групп""",7262793677,A,62647701.16,33,0.7307,70.6391,8573889989.02,120,87,72.5
Фильтры,74,"ООО ""ДельтаЛогистик-48""",6729556589,B,62482177.73,35,0.7287,71.3678,8573889989.02,120,87,72.5
Фильтры,75,"ПАО ""ГаммаПром-13 Групп""",7679741117,A,61985086.94,29,0.7230,72.0908,8573889989.02,120,87,72.5
Фильтры,76,"ИП ""ГаммаПром-71""",6451166226,A,61941655.68,32,0.7224,72.8132,8573889989.02,120,87,72.5
Фильтры,77,"ИП ""УралДеталь-68""",6899330264,C,61540986.42,33,0.7178,73.5310,8573889989.02,120,87,72.5
Фильтры,78,"ИП ""АльфаСнаб-73""",5550129760,C,61291965.21,37,0.7149,74.2458,8573889989.02,120,87,72.5
Фильтры,79,"ООО ""Севергруз-20""",9756965410,B,60822309.32,38,0.7094,74.9552,8573889989.02,120,87,72.5
Фильтры,80,"АО ""ВолгаТех-46""",3203403245,C,60640625.62,29,0.7073,75.6625,8573889989.02,120,87,72.5
Фильтры,81,"ИП ""Севергруз-116""",6916520012,B,60540401.59,38,0.7061,76.3686,8573889989.02,120,87,72.5
Фильтры,82,"АО ""ВолгаТех-66""",5944124879,A,59866254.84,35,0.6982,77.0668,8573889989.02,120,87,72.5
Фильтры,83,"АО ""ТехКомплект-8 Групп""",7408027797,C,59611618.26,60,0.6953,77.7621,8573889989.02,120,87,72.5
Фильтры,84,"ПАО ""АльфаСнаб-12 Групп""",6224825860,A,59376210.68,31,0.6925,78.4546,8573889989.02,120,87,72.5
Фильтры,85,"ПАО ""ГаммаПром-4 Групп""",1026220989,B,57873513.00,36,0.6750,79.1296,8573889989.02,120,87,72.5
Фильтры,86,"ООО ""СтанкоСервис-118""",1910495631,A,57773910.85,34,0.6738,79.8035,8573889989.02,120,87,72.5
Фильтры,87,"ООО ""МеталлТорг-76""",4790839966,A,57669721.56,27,0.6726,80.4761,8573889989.02,120,87,72.5
Фильтры,88,"АО ""ГидроПром-65""",5816509712,A,57572978.36,38,0.6715,81.1476,8573889989.02,120,87,72.5
Фильтры,89,"АО ""МеталлТорг-115""",4054258644,C,57235318.04,31,0.6676,81.8151,8573889989.02,120,87,72.5
Фильтры,90,"ПАО ""ЭпсилонТех-2 Групп""",1333205446,A,57142978.97,27,0.6665,82.4816,8573889989.02,120,87,72.5
Фильтры,91,"ИП ""ТехКомплект-106""",6127484739,C,57031364.91,31,0.6652,83.1468,8573889989.02,120,87,72.5
Фильтры,92,"ООО ""УралДеталь-42""",4305019545,B,56817698.36,27,0.6627,83.8095,8573889989.02,120,87,72.5
Фильтры,93,"ПАО ""ЭпсилонТех-72""",1649173005,A,56648433.17,36,0.6607,84.4702,8573889989.02,120,87,72.5
Фильтры,94,"ИП ""УралДеталь-108""",7199635800,A,56491398.48,33,0.6589,85.1291,8573889989.02,120,87,72.5
Фильтры,95,"ИП ""ТехКомплект-91""",3871944604,C,55897952.57,38,0.6520,85.7810,8573889989.02,120,87,72.5
Фильтры,96,"АО ""ГаммаПром-33""",9026027108,C,55844076.70,29,0.6513,86.4323,8573889989.02,120,87,72.5
Фильтры,97,"АО ""ЭлектроМир-47""",4315494031,C,55448785.30,28,0.6467,87.0791,8573889989.02,120,87,72.5
Фильтры,98,"АО ""МеталлТорг-3 Групп""",9676820827,B,54896880.82,33,0.6403,87.7193,8573889989.02,120,87,72.5
Фильтры,99,"ИП ""Севергруз-23""",7661401524,A,54865163.94,34,0.6399,88.3592,8573889989.02,120,87,72.5
Фильтры,100,"ПАО ""СибирьОпт-109""",1575720309,B,54687730.02,32,0.6378,88.9971,8573889989.02,120,87,72.5
Фильтры,101,"АО ""ПромСнаб-62""",6943791863,C,54602162.15,34,0.6368,89.6339,8573889989.02,120,87,72.5
Фильтры,102,"ПАО ""ВолгаТех-56""",8238363683,C,54428488.21,23,0.6348,90.2687,8573889989.02,120,87,72.5
Фильтры,103,"ПАО ""ЭлектроМир-95""",4893091195,B,53747090.02,33,0.6269,90.8956,8573889989.02,120,87,72.5
Фильтры,104,"ПАО ""СибирьОпт-63""",5200040610,B,53741520.89,31,0.6268,91.5224,8573889989.02,120,87,72.5
Фильтры,105,"ИП ""СтанкоСервис-114""",6505846279,C,53385574.58,38,0.6227,92.1451,8573889989.02,120,87,72.5
Фильтры,106,"ПАО ""УралДеталь-112""",9583012527,A,51666013.34,33,0.6026,92.7477,8573889989.02,120,87,72.5
Фильтры,107,"ПАО ""ГидроПром-10 Групп""",4025236040,A,51070755.91,29,0.5957,93.3433,8573889989.02,120,87,72.5
Фильтры,108,"ПАО ""Севергруз-32""",4848744976,A,51054283.95,36,0.5955,93.9388,8573889989.02,120,87,72.5
Фильтры,109,"ПАО ""СибирьОпт-24""",6203036487,B,49666209.80,26,0.5793,94.5181,8573889989.02,120,87,72.5
Фильтры,110,"ИП ""ЭлектроМир-26""",3430420654,B,47973582.57,33,0.5595,95.0776,8573889989.02,120,87,72.5
Фильтры,111,"АО ""ЭпсилонТех-55""",8870912118,B,47598478.60,27,0.5552,95.6327,8573889989.02,120,87,72.5
Фильтры,112,"ПАО ""ДельтаЛогистик-7 Групп""",9648479014,B,46264742.38,26,0.5396,96.1723,8573889989.02,120,87,72.5
Фильтры,113,"АО ""СтанкоСервис-49""",4544937676,C,44895343.51,21,0.5236,96.6960,8573889989.02,120,87,72.5
Фильтры,114,"ООО ""СтанкоСервис-100""",2616565262,A,44569170.57,23,0.5198,97.2158,8573889989.02,120,87,72.5
Фильтры,115,"АО ""СтанкоСервис-34""",7614642252,A,42677667.85,33,0.4978,97.7136,8573889989.02,120,87,72.5
Фильтры,116,"ПАО ""СтанкоСервис-113""",9062991254,C,42669705.93,32,0.4977,98.2112,8573889989.02,120,87,72.5
Фильтры,117,"ПАО ""ЭпсилонТех-31""",3498810138,C,39784014.86,24,0.4640,98.6752,8573889989.02,120,87,72.5
Фильтры,118,"ООО ""ТехКомплект-45""",9678016609,C,39154307.32,27,0.4567,99.1319,8573889989.02,120,87,72.5
Фильтры,119,"ИП ""УралДеталь-40""",6947562940,A,37638157.08,18,0.4390,99.5709,8573889989.02,120,87,72.5
Фильтры,120,"АО ""ЭпсилонТех-81""",9318288828,B,36790398.61,26,0.4291,100.0000,8573889989.02,120,87,72.5
Электрика,1,"ООО ""ГаммаПром-22""",5256420704,B,153811860.87,70,2.0252,2.0252,7594784176.69,120,84,70.0
Электрика,2,"ООО ""ГидроПром-50""",5386956634,C,147631575.31,74,1.9439,3.9691,7594784176.69,120,84,70.0
Электрика,3,"ООО ""СтанкоСервис-87""",9370180664,A,115173540.88,38,1.5165,5.4856,7594784176.69,120,84,70.0
Электрика,4,"АО ""ГаммаПром-33""",9026027108,C,112081373.15,45,1.4758,6.9613,7594784176.69,120,84,70.0
Электрика,5,"ООО ""ГидроПром-15 Групп""",3556215410,C,102662750.87,51,1.3518,8.3131,7594784176.69,120,84,70.0
Электрика,6,"ООО ""ЭлектроМир-36""",9692833459,A,100648200.81,64,1.3252,9.6383,7594784176.69,120,84,70.0
Электрика,7,"АО ""ТехКомплект-8 Групп""",7408027797,C,98414572.98,62,1.2958,10.9341,7594784176.69,120,84,70.0
Электрика,8,"ООО ""ВолгаТех-43""",6824546805,B,98347005.80,58,1.2949,12.2291,7594784176.69,120,84,70.0
Электрика,9,"ИП ""АльфаСнаб-73""",5550129760,C,97467516.93,38,1.2833,13.5124,7594784176.69,120,84,70.0
Электрика,10,"ПАО ""ГаммаПром-4 Групп""",1026220989,B,95069701.52,36,1.2518,14.7642,7594784176.69,120,84,70.0
Электрика,11,"АО ""ЭпсилонТех-18""",6168600289,C,91677452.69,43,1.2071,15.9713,7594784176.69,120,84,70.0
Электрика,12,"АО ""ВолгаТех-1 Групп""",7396573762,B,91209694.09,56,1.2010,17.1722,7594784176.69,120,84,70.0
Электрика,13,"ИП ""СибирьОпт-41""",6345050694,C,88262020.17,39,1.1621,18.3344,7594784176.69,120,84,70.0
Электрика,14,"ИП ""ПромСнаб-30""",9330400329,A,87813226.60,42,1.1562,19.4906,7594784176.69,120,84,70.0
Электрика,15,"ИП ""БетаТрейд-27""",9604015376,A,84135957.58,35,1.1078,20.5984,7594784176.69,120,84,70.0
Электрика,16,"ИП ""ДельтаЛогистик-84""",1328957857,B,83376768.23,31,1.0978,21.6962,7594784176.69,120,84,70.0
Электрика,17,"ООО ""ДельтаЛогистик-78""",8663952810,C,82699192.71,35,1.0889,22.7851,7594784176.69,120,84,70.0
Электрика,18,"ООО ""СтанкоСервис-118""",1910495631,A,82115002.22,35,1.0812,23.8663,7594784176.69,120,84,70.0
Электрика,19,"ИП ""АльфаСнаб-25""",4236183119,C,81835050.34,39,1.0775,24.9439,7594784176.69,120,84,70.0
Электрика,20,"ПАО ""ЭлектроМир-83""",9385317786,C,81668476.56,34,1.0753,26.0192,7594784176.69,120,84,70.0
Электрика,21,"ООО ""СибирьОпт-102""",4129682292,C,80475342.41,34,1.0596,27.0788,7594784176.69,120,84,70.0
Электрика,22,"ИП ""Севергруз-23""",7661401524,A,78943039.43,39,1.0394,28.1182,7594784176.69,120,84,70.0
Электрика,23,"ООО ""БетаТрейд-90""",3281751713,A,77964667.29,34,1.0266,29.1448,7594784176.69,120,84,70.0
Электрика,24,"ООО ""АльфаСнаб-35""",1175213575,C,77953539.95,36,1.0264,30.1712,7594784176.69,120,84,70.0
Электрика,25,"ПАО ""СтанкоСервис-98""",5150285741,C,77882193.10,44,1.0255,31.1967,7594784176.69,120,84,70.0
Электрика,26,"ИП ""ЭпсилонТех-51""",2183066432,A,76714374.90,37,1.0101,32.2068,7594784176.69,120,84,70.0
Электрика,27,"АО ""АльфаСнаб-105""",4695450688,B,76377639.55,46,1.0057,33.2124,7594784176.69,120,84,70.0
Электрика,28,"ИП ""БетаТрейд-38""",8757438026,B,75348627.97,40,0.9921,34.2045,7594784176.69,120,84,70.0
Электрика,29,"ИП ""ТехКомплект-37""",6425784015,A,74667833.01,36,0.9831,35.1877,7594784176.69,120,84,70.0
Электрика,30,"АО ""СтанкоСервис-34""",7614642252,A,73937172.68,35,0.9735,36.1612,7594784176.69,120,84,70.0
Электрика,31,"ООО ""ЭпсилонТех-29""",1164438269,A,73231242.54,50,0.9642,37.1254,7594784176.69,120,84,70.0
Электрика,32,"ПАО ""Севергруз-58""",6703117816,B,73158574.79,39,0.9633,38.0887,7594784176.69,120,84,70.0
Электрика,33,"ИП ""СтанкоСервис-119""",8333128511,A,73149163.12,36,0.9631,39.0519,7594784176.69,120,84,70.0
Электрика,34,"ПАО ""АльфаСнаб-12 Групп""",6224825860,A,72892262.12,32,0.9598,40.0116,7594784176.69,120,84,70.0
Электрика,35,"ООО ""СибирьОпт-96""",3940742148,A,71806721.35,43,0.9455,40.9571,7594784176.69,120,84,70.0
Электрика,36,"ПАО ""СтанкоСервис-113""",9062991254,C,71385424.34,42,0.9399,41.8970,7594784176.69,120,84,70.0
Электрика,37,"ПАО ""ЭпсилонТех-2 Групп""",1333205446,A,70352265.05,37,0.9263,42.8234,7594784176.69,120,84,70.0
Электрика,38,"ИП ""ТехКомплект-91""",3871944604,C,70219627.22,27,0.9246,43.7479,7594784176.69,120,84,70.0
Электрика,39,"ИП ""АльфаСнаб-19""",6251468548,C,69556195.56,34,0.9158,44.6638,7594784176.69,120,84,70.0
Электрика,40,"ИП ""СтанкоСервис-114""",6505846279,C,69065303.91,32,0.9094,45.5731,7594784176.69,120,84,70.0
Электрика,41,"ИП ""УралДеталь-67""",3838939447,B,68131745.47,37,0.8971,46.4702,7594784176.69,120,84,70.0
Электрика,42,"ООО ""СибирьОпт-111""",7497322282,A,68107322.04,30,0.8968,47.3670,7594784176.69,120,84,70.0
Электрика,43,"ПАО ""УралДеталь-52""",8347640543,C,67816355.75,33,0.8929,48.2599,7594784176.69,120,84,70.0
Электрика,44,"ИП ""Севергруз-88""",2941331441,C,67080006.92,30,0.8832,49.1432,7594784176.69,120,84,70.0
Электрика,45,"АО ""ЭпсилонТех-81""",9318288828,B,66536568.29,35,0.8761,50.0193,7594784176.69,120,84,70.0
Электрика,46,"АО ""УралДеталь-6 Групп""",8563157612,C,66083647.52,35,0.8701,50.8894,7594784176.69,120,84,70.0
Электрика,47,"ПАО ""ТехКомплект-94""",5862834378,C,66015377.89,28,0.8692,51.7586,7594784176.69,120,84,70.0
Электрика,48,"ООО ""ГидроПром-17""",4885347209,B,65959209.01,34,0.8685,52.6271,7594784176.69,120,84,70.0
Электрика,49,"ООО ""ВолгаТех-97""",3478634414,A,65903581.36,33,0.8677,53.4948,7594784176.69,120,84,70.0
Электрика,50,"АО ""ВолгаТех-86""",1944444455,C,65337415.66,31,0.8603,54.3551,7594784176.69,120,84,70.0
Электрика,51,"ИП ""Севергруз-120""",6226202468,A,64585451.26,37,0.8504,55.2055,7594784176.69,120,84,70.0
Электрика,52,"ПАО ""ГаммаПром-21""",5510509420,A,64554920.23,29,0.8500,56.0555,7594784176.69,120,84,70.0
Электрика,53,"ПАО ""АльфаСнаб-89""",2477900690,B,64536517.61,26,0.8497,56.9052,7594784176.69,120,84,70.0
Электрика,54,"АО ""ВолгаТех-46""",3203403245,C,64368293.85,34,0.8475,57.7528,7594784176.69,120,84,70.0
Электрика,55,"АО ""ПромСнаб-62""",6943791863,C,64111074.96,31,0.8441,58.5969,7594784176.69,120,84,70.0
Электрика,56,"ООО ""ЭпсилонТех-60""",8376759633,B,63771965.61,26,0.8397,59.4366,7594784176.69,120,84,70.0
Электрика,57,"АО ""ГидроПром-44""",6939000485,C,63659792.16,27,0.8382,60.2748,7594784176.69,120,84,70.0
Электрика,58,"ПАО ""СибирьОпт-109""",1575720309,B,62892306.57,29,0.8281,61.1029,7594784176.69,120,84,70.0
Электрика,59,"АО ""МеталлТорг-115""",4054258644,C,62513405.61,34,0.8231,61.9260,7594784176.69,120,84,70.0
Электрика,60,"ПАО ""БетаТрейд-107""",5096320205,A,61658138.69,34,0.8118,62.7379,7594784176.69,120,84,70.0
Электрика,61,"ИП ""ПромСнаб-61""",2248071481,C,60272109.78,24,0.7936,63.5315,7594784176.69,120,84,70.0
Электрика,62,"ПАО ""ЭлектроМир-95""",4893091195,B,60236217.76,28,0.7931,64.3246,7594784176.69,120,84,70.0
Электрика,63,"ИП ""ГидроПром-104""",1171278872,A,59450578.90,34,0.7828,65.1074,7594784176.69,120,84,70.0
Электрика,64,"ПАО ""ГаммаПром-13 Групп""",7679741117,A,59160811.48,29,0.7790,65.8863,7594784176.69,120,84,70.0
